Include	HTM_SAMPLE_LABEL_aggregated	EVENT_LABEL	EVENT_DATETIME_Start	EVENT_DATETIME_End	EVENT_LATITUDE_Start	EVENT_LONGITUDE_Start	EVENT_LATITUDE_End	EVENT_LONGITUDE_End	SAMPLE_DEPTH_Intended_min_(m)	SAMPLE_PROTOCOL_Size-Fraction_Lower-Threshold_(µm)	SAMPLE_PROTOCOL_Concatenated 	HTM_SAMPLE_PROTOCOL_Concentration_Factor	HTM_ACQUISITION_LABEL_aggregated	HTM_ACQUISITION_Sample_VolumeLoad	HTM_ACQUISITION_Sample_VolumeNormalised	HTM_ACQUISITION_Sample_WellCoordinates	HTM_ACQUISITION_Project_Label	HTM_ACQUISITION_Date	HTM_ACQUISITION_Operator	HTM_ACQUISITION_Mounting_End	HTM_ACQUISITION_Run_Label	HTM_ACQUISITION_Comment_Mounting	HTM_ACQUISITION_Comment_Run	HTM_ACQUISITION_Comment_Sample	HTM_ACQUISITION_Run_Duration	HTM_ACQUISITION_Run_Template	HTM_ACQUISITION_Run_Magnification	HTM_ACQUISITION_Run_System	HTM_ACQUISITION_Run_Protocol	HTM_ACQUISITION_Run_VoxelSize	HTM_ACQUISITION_Run_MetadataFile_URI	HTM_ACQUISITION_Run_OutputFiles_URI	HTM_ACQUISITION_Mounting_Protocol	HTM_ACQUISITION_Plate_WellDesign	HTM_ACQUISITION_Plate_WellHeight	HTM_ACQUISITION_Plate_WellWidth	HTM_ACQUISITION_Plate_WellArea	HTM_ACQUISITION_Plate_CommercialRef	HTM_ACQUISITION_Sample_ZSlices	HTM_ACQUISITION_Sample_Channels	HTM_ACQUISITION_Sample_FramesperFOV	HTM_ACQUISITION_Sample_FrameTransform	HTM_ACQUISITION_Sample_FramePIX	HTM_ACQUISITION_Sample_FovWidth	HTM_ACQUISITION_Sample_MosaicFov	HTM_ACQUISITION_Sample_MosaicDim	HTM_ACQUISITION_Sample_MosaicOverlap	HTM_ACQUISITION_Sample_MosaicArea	HTM_ACQUISITION_Sample_VolumeImaged	HTM_ACQUISITION_Sample_Channel1	HTM_ACQUISITION_Sample_Channel2	HTM_ACQUISITION_Sample_Channel3	HTM_ACQUISITION_Sample_Channel4	HTM_ACQUISITION_Sample_Channel5	HTM_ACQUISITION_Sample_Channel6	HTM_ACQUISITION_Sample_RunnningTime	HTM_ACQUISITION_CalibrationBeads1_WellCoordinates	HTM_ACQUISITION_CalibrationBeads1_Intensity	HTM_ACQUISITION_CalibrationBeads1_Color	HTM_ACQUISITION_CalibrationBeads1_Diameter	HTM_ACQUISITION_CalibrationBeads1_CommercialRef	HTM_ACQUISITION_CalibrationBeads2_WellCoordinates	HTM_ACQUISITION_CalibrationBeads2_Intensity	HTM_ACQUISITION_CalibrationBeads2_Color	HTM_ACQUISITION_CalibrationBeads2_Diameter	HTM_ACQUISITION_CalibrationBeads2_CommercialRef	HTM_ACQUISITION_CalibrationBeads3_WellCoordinates	HTM_ACQUISITION_CalibrationBeads3_Intensity	HTM_ACQUISITION_CalibrationBeads3_Color	HTM_ACQUISITION_CalibrationBeads3_Diameter	HTM_ACQUISITION_CalibrationBeads3_CommercialRef	HTM_ACQUISITION_CalibrationBeads4_WellCoordinates	HTM_ACQUISITION_CalibrationBeads4_Intensity	HTM_ACQUISITION_CalibrationBeads4_Color	HTM_ACQUISITION_CalibrationBeads4_Diameter	HTM_ACQUISITION_CalibrationBeads4_CommercialRef	HTM_ACQUISITION_CalibrationBeads5_WellCoordinates	HTM_ACQUISITION_CalibrationBeads5_Intensity	HTM_ACQUISITION_CalibrationBeads5_Color	HTM_ACQUISITION_CalibrationBeads5_Diameter	HTM_ACQUISITION_CalibrationBeads5_CommercialRef	HTM_ACQUISITION_CalibrationBeads6_WellCoordinates	HTM_ACQUISITION_CalibrationBeads6_Intensity	HTM_ACQUISITION_CalibrationBeads6_Color	HTM_ACQUISITION_CalibrationBeads6_Diameter	HTM_ACQUISITION_CalibrationBeads6_CommercialRef	HTM_ACQUISITION_CalibrationBeads7_WellCoordinates	HTM_ACQUISITION_CalibrationBeads7_Intensity	HTM_ACQUISITION_CalibrationBeads7_Color	HTM_ACQUISITION_CalibrationBeads7_Diameter	HTM_ACQUISITION_CalibrationBeads7_CommercialRef	HTM_ACQUISITION_CalibrationBeads8_WellCoordinates	HTM_ACQUISITION_CalibrationBeads8_Intensity	HTM_ACQUISITION_CalibrationBeads8_Color	HTM_ACQUISITION_CalibrationBeads8_Diameter	HTM_ACQUISITION_CalibrationBeads8_CommercialRef
K	S122--D0--R27--G100010237	TARA_20110727T0127Z_122_EVENT_NET	2011-07-27T01:27Z	2011-07-27T01:45Z	-8.996	-139.2815	-8.9946	-139.2932	3	5	PROT_HTM_N5-20	2100.9400870882	S122--D0--R27--G100010237--A130820	1.6	0.0033615041	U00V01	TARA_HCS1_H5	2013-08-20T15:53:43	Sebastien Colin	15:30	TARA_HCS1_H5_G100010237_G100010241--2013_08_20_15_53_43	Acquistion started 2h after the mounting	Immersion water dried out at the fov X07Y03 U1V1 PUMPING problem WELL U1V2 is not available	SAMPLE B not fully available	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S122--D0--R27--G100010237	TARA_20110727T0127Z_122_EVENT_NET	2011-07-27T01:27Z	2011-07-27T01:45Z	-8.996	-139.2815	-8.9946	-139.2932	3	5	PROT_HTM_N5-20	2100.9400870882	S122--D0--R27--G100010237--A140625	1,6	0.0033615041	U00V01	TARA_HCS1_H5	2014-06-25T15:45:00	Luca Santangeli	15:00	TARA_HCS1_H5_G100010237_G100010241--2014_06_25_00_00_00	no 0,3% green beads loaded, tube finished			17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass, 155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	3 colors (green orange dark red ring)	14800	(LifeScience, FocalCheck, F-7235, lot1348718)
N	S122--D1--R27--G100010241	TARA_20110728T2305Z_122_EVENT_NET	2011-07-28T23:05Z	2011-07-28T23:46Z	-8.9543	-139.26	-8.9437	-139.2862	115	5	PROT_HTM_N5-20	3220.1324699295	S122--D1--R27--G100010241--A130821	1.6	0.005152212	U00V01	TARA_HCS1_H5	2013-08-21T18:52:13	Sebastien Colin	13:30	TARA_HCS1_H5_G100010241_G100010607--2013_08_21_18_52_13	Acquistion started 7h after the mounting	V1.3 = water pumping 1450ms instead of 1250ms; water pumping is still slightly excessive	TARA_20110729T0157Z_122_EVENT_NET	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S122--D1--R27--G100010241	TARA_20110728T2305Z_122_EVENT_NET	2011-07-28T23:05Z	2011-07-28T23:46Z	-8.9543	-139.26	-8.9437	-139.2862	115	5	PROT_HTM_N5-20	3220.1324699295	S122--D1--R27--G100010241--A130929	2.4	0.0077283179	U00V01	TARA_HCS1_H5	2013-09-29T19:14:59	Sebastien Colin	20:30	TARA_HCS1_H5_G100010241_G100010731--2013_09_29_19_14_59	Alexa staining 10 min longer, Acquistion started 1h00 after the mounting		TARA_20110729T0157Z_122_EVENT_NET	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S122--D1--R27--G100010241	TARA_20110728T2305Z_122_EVENT_NET	2011-07-28T23:05Z	2011-07-28T23:46Z	-8.9543	-139.26	-8.9437	-139.2862	115	5	PROT_HTM_N5-20	3220.1324699295	S122--D1--R27--G100010241--A140625	0,8	0.002576106	U01V01	TARA_HCS1_H5	2014-06-25T15:45:00	Luca Santangeli	15:00	TARA_HCS1_H5_G100010237_G100010241--2014_06_25_00_00_00	no 0,3% green beads loaded, tube finished		TARA_20110729T0157Z_122_EVENT_NET	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass, 155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	3 colors (green orange dark red ring)	14800	(LifeScience, FocalCheck, F-7235, lot1348718)
K	S123--D0--R27--G100010173	TARA_20110731T1916Z_123_EVENT_NET	2011-07-31T19:16Z	2011-07-31T19:26Z	-8.8984	-140.3089	-8.8967	-140.3132	3	5	PROT_HTM_N5-20	883.5729338221	S123--D0--R27--G100010173--A130822	1.6	0.0014137167	U00V01	TARA_HCS1_H5	2013-08-22T17:12:07	Sebastien Colin	17:30	TARA_HCS1_H5_G100010173_G100010177--2013_08_22_17_12_07	Acquistion started 2h after the mounting	V1.4 = water pumping 1400ms instead of 1250ms; water pumping is still slightly excessive;BUG SOFT LASAF: from the  beginning laser power seems higher than usual (red specifically) run was stopped and restarted after a software switch on/off of all lasers.		17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S123--D0--R27--G100010173	TARA_20110731T1916Z_123_EVENT_NET	2011-07-31T19:16Z	2011-07-31T19:26Z	-8.8984	-140.3089	-8.8967	-140.3132	3	5	PROT_HTM_N5-20	883.5729338221	S123--D0--R27--G100010173--A140624	1,6	0.0014137167	U00V01	TARA_HCS1_H5	2014-06-24T14:25:00	Luca Santangeli	13:50	TARA_HCS1_H5_G100010173_G100010177--2014_06_24_00_00_00	very low concentration of 0,3% red beads			17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass, 155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	3 colors (green orange dark red ring)	14800	(LifeScience, FocalCheck, F-7235, lot1348718)
N	S123--D3--R27--G100010177	TARA_20110801T2148Z_123_EVENT_NET	2011-08-01T21:48Z	2011-08-01T23:00Z	-8.903	-140.2801	-8.8763	-140.3069	150	5	PROT_HTM_N5-20	3887.7209088174	S123--D3--R27--G100010177--A130710	1.6	0.0062203535	U00V01	TARA_HCS1_H5	2013-07-10T22:00:23	Sebastien Colin	16:00:00	TARA_HCS1_H5_G100010607_G100010177--2013_07_10_22_00_23	Acquistion started 2h after the mounting	V1.1 = OFFSET AF -1µm		17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S123--D3--R27--G100010177	TARA_20110801T2148Z_123_EVENT_NET	2011-08-01T21:48Z	2011-08-01T23:00Z	-8.903	-140.2801	-8.8763	-140.3069	150	5	PROT_HTM_N5-20	3887.7209088174	S123--D3--R27--G100010177--A130822	1.6	0.0062203535	U01V01	TARA_HCS1_H5	2013-08-22T17:12:07	Sebastien Colin	17:30	TARA_HCS1_H5_G100010173_G100010177--2013_08_22_17_12_07	Acquistion started 2h after the mounting	V1.4 = water pumping 1400ms instead of 1250ms; water pumping is still slightly excessive;BUG SOFT LASAF: from the  beginning laser power seems higher than usual (red specifically) run was stopped and restarted after a software switch on/off of all lasers.		17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S123--D3--R27--G100010177	TARA_20110801T2148Z_123_EVENT_NET	2011-08-01T21:48Z	2011-08-01T23:00Z	-8.903	-140.2801	-8.8763	-140.3069	150	5	PROT_HTM_N5-20	3887.7209088174	S123--D3--R27--G100010177--A140624	1,6	0.0062203535	U01V01	TARA_HCS1_H5	2014-06-24T14:25:00	Luca Santangeli	13:50	TARA_HCS1_H5_G100010173_G100010177--2014_06_24_00_00_00	very low concentration of 0,3% red beads			17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass, 155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	3 colors (green orange dark red ring)	14800	(LifeScience, FocalCheck, F-7235, lot1348718)
N	S124--D0--R27--G100010607	TARA_20110804T1833Z_124_EVENT_PUMP	2011-08-04T18:33Z	2011-08-04T22:00Z	-9.1504	-140.5216	-9.1552	-140.5284	3	5	PROT_HTM_W5-20	n/a	S124--D0--R27--G100010607--A130710	1.6	n/a	U01V01	TARA_HCS1_H5	2013-07-10T22:00:23	Sebastien Colin	16:00:00	TARA_HCS1_H5_G100010607_G100010177--2013_07_10_22_00_23	Acquistion started 2h after the mounting	V1.1 = OFFSET AF -1µm	GPSS	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
N	S124--D0--R27--G100010607	TARA_20110804T1833Z_124_EVENT_PUMP	2011-08-04T18:33Z	2011-08-04T22:00Z	-9.1504	-140.5216	-9.1552	-140.5284	3	5	PROT_HTM_W5-20	n/a	S124--D0--R27--G100010607--A130821	1.6	n/a	U01V01	TARA_HCS1_H5	2013-08-21T18:52:13	Sebastien Colin	13:30	TARA_HCS1_H5_G100010241_G100010607--2013_08_21_18_52_13	Acquistion started 7h after the mounting	V1.3 = water pumping 1450ms instead of 1250ms; water pumping is still slightly excessive	GPSS	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass,  155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	2 colors (orange ring, blue throughout)	15400	(LifeScience, FocalCheck, F-7236, lot873774)
K	S124--D0--R27--G100010607	TARA_20110804T1833Z_124_EVENT_PUMP	2011-08-04T18:33Z	2011-08-04T22:00Z	-9.1504	-140.5216	-9.1552	-140.5284	3	5	PROT_HTM_W5-20	n/a	S124--D0--R27--G100010607--A140623	2,4	n/a	U00V01	TARA_HCS1_H5	2014-06-23T18:05:00	Luca Santangeli	17:30	TARA_HCS1_H5_G100010607_G100010623--2014_06_23_00_00_00	very low concentration of 0,3% red beads		GPSS	17:30	TARA_HCS1_5-20_MATRIX4_template.xml	40	Leica_SP8	BASIC	X189Y189Z1000	http://	http://	Protocol_TARA_HCS1_H5_V1	U02V03	10.4	8.3	86.32	(Nunc, Lab-Tek-II- 8Well-Chambered-Coverglass, 155409)	20	5	100	(rotation 90°LEFT, FLIP X)	X2048Y2048	0.3875	396	X18Y22	10	48.7061828125	56.4251422758	Membranes-DiOC6 green	Chlorophyll red	Transmitted Light gray	DNA-Hoechst blue	surface staining-ALEXA546 purple	none	8:15:00	U00V00	0.32	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V00	0.47	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V00	1.41	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U01V00	1.37	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U00V02	4.1	red	2700	(LifeScience, InSpeck-deep-red, I-7225, lot1267301 )	U00V02	2.6	green	5700	(LifeScience, InSpeck-green, I-14785, lot118968 )	U01V02	100	4 colors (blue,green,orange, dark red)	4000	(LifeScience, TetraSpeck, T-7283, lot1109825 )	U01V02	100	3 colors (green orange dark red ring)	14800	(LifeScience, FocalCheck, F-7235, lot1348718)
